time,tagID,x,y,z,quality,n_dist,anchorID_1,dist_1,anchorID_2,dist_2,anchorID_3,dist_3,anchorID_4,dist_4,anchorID_5,dist_5,ax,ay,az,gx,gy,gz,mx,my,mz,A1,A2,A3,A4,A5,distance
2021-01-21 12:25:11.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-51,bleA4,-62.0,bleA5,-75.0,bleA6,-70.0,bleA2,-59.0,870.287,-97.295,-376.98,3570,3360,-9450,-249.0,573.0,-90.0,-59.0,-51.0,-62.0,-75.0,-70.0,0.0
2021-01-21 12:25:11.500,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-57,bleA6,-66.0,bleA2,-55.0,bleA3,-62.0,bleA4,-69.0,888.831,-84.424,-425.231,1540,210,-8540,-237.0,565.5,-99.0,-55.0,-62.0,-69.0,-57.0,-66.0,0.0
2021-01-21 12:25:11.600,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-68,bleA5,-72.0,bleA6,-69.0,bleA2,-58.0,,,882.182,-72.285,-396.805,1330,2870,-3360,-237.0,565.5,-93.0,-58.0,,-68.0,-72.0,-69.0,0.0
2021-01-21 12:25:11.700,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-61,bleA2,-55.0,bleA4,-70.0,bleA5,-59.0,,,901.702,-65.453,-388.326,-1470,1680,-2520,-256.5,568.5,-102.0,-55.0,-61.0,-70.0,-59.0,,0.0
2021-01-21 12:25:11.800,bleT2,0.0,0.0,0.0,0.0,1,bleA4,-70,,,,,,,,,889.441,-59.597,-374.723,-2800,4200,-420,-237.0,573.0,-99.0,,,-70.0,,,0.0
2021-01-21 12:25:11.900,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-61,bleA2,-55.0,bleA4,-71.0,bleA6,-66.0,,,898.957,-80.642,-403.454,-4480,-280,-1400,-240.0,573.0,-100.5,-55.0,-61.0,-71.0,,-66.0,0.0
2021-01-21 12:25:12.000,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-49,bleA2,-57.0,bleA4,-63.0,bleA6,-70.0,bleA5,-71.0,902.129,-74.908,-408.822,-1960,1120,2170,-244.5,574.5,-108.0,-57.0,-49.0,-63.0,-71.0,-70.0,0.0
2021-01-21 12:25:12.100,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-57,bleA3,-62.0,bleA2,-55.0,bleA4,-70.0,bleA6,-66.0,886.025,-78.446,-386.374,420,3640,1820,-246.0,576.0,-97.5,-55.0,-62.0,-70.0,-57.0,-66.0,0.0
2021-01-21 12:25:12.200,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-49,bleA2,-58.0,bleA4,-68.0,bleA5,-71.0,,,893.04,-90.524,-409.737,490,-5600,-1120,-223.5,561.0,-102.0,-58.0,-49.0,-68.0,-71.0,,0.0
2021-01-21 12:25:12.300,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-57,bleA3,-61.0,bleA2,-55.0,bleA4,-70.0,bleA6,-66.0,900.665,-81.74,-393.267,-210,-70,-840,-246.0,568.5,-112.5,-55.0,-61.0,-70.0,-57.0,-66.0,0.0
2021-01-21 12:25:12.400,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-68,bleA6,-70.0,bleA3,-49.0,bleA2,-57.0,bleA5,-71.0,904.142,-72.163,-404.613,-210,-1610,350,-246.0,574.5,-93.0,-57.0,-49.0,-68.0,-71.0,-70.0,0.0
2021-01-21 12:25:12.500,bleT2,0.0,0.0,0.0,0.0,2,bleA2,-55,bleA5,-57.0,,,,,,,894.565,-84.241,-389.668,-1120,1960,420,-241.5,574.5,-109.5,-55.0,,,-57.0,,0.0
2021-01-21 12:25:12.600,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-49,bleA2,-58.0,bleA4,-63.0,bleA5,-71.0,bleA6,-71.0,898.713,-81.191,-403.759,-1400,-1330,280,-234.0,579.0,-109.5,-58.0,-49.0,-63.0,-71.0,-71.0,0.0
2021-01-21 12:25:12.700,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-62,bleA2,-56.0,bleA4,-69.0,bleA5,-57.0,,,893.406,-83.57,-389.058,-1470,140,490,-256.5,573.0,-102.0,-56.0,-62.0,-69.0,-57.0,,0.0
2021-01-21 12:25:12.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-50,bleA2,-58.0,bleA6,-71.0,bleA5,-71.0,bleA4,-66.0,897.676,-88.511,-396.134,-2730,-1050,210,-249.0,571.5,-102.0,-58.0,-50.0,-66.0,-71.0,-71.0,0.0
2021-01-21 12:25:12.900,bleT2,0.0,0.0,0.0,0.0,2,bleA5,-56,bleA3,-51.0,,,,,,,902.617,-84.912,-379.481,-3850,-420,140,-253.5,573.0,-97.5,,-51.0,,-56.0,,0.0
2021-01-21 12:25:13.000,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-72,bleA2,-58.0,bleA3,-50.0,bleA4,-66.0,bleA5,-72.0,902.495,-89.67,-400.831,-3430,-840,1330,-241.5,564.0,-115.5,-58.0,-50.0,-66.0,-72.0,-72.0,0.0
2021-01-21 12:25:13.100,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-68,bleA5,-56.0,bleA6,-65.0,bleA3,-63.0,bleA2,-57.0,889.685,-91.073,-395.097,-2240,2100,1750,-244.5,568.5,-106.5,-57.0,-63.0,-68.0,-56.0,-65.0,0.0
2021-01-21 12:25:13.200,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-66,bleA6,-73.0,bleA3,-51.0,bleA2,-59.0,bleA5,-73.0,886.33,-91.683,-393.389,-980,-1470,1680,-246.0,576.0,-103.5,-59.0,-51.0,-66.0,-73.0,-73.0,0.0
2021-01-21 12:25:13.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-52,bleA2,-56.0,bleA4,-67.0,bleA6,-64.0,bleA5,-56.0,894.992,-87.901,-384.422,-1050,-1260,-210,-243.0,571.5,-114.0,-56.0,-52.0,-67.0,-56.0,-64.0,0.0
2021-01-21 12:25:13.500,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-65,bleA6,-73.0,bleA3,-52.0,bleA2,-59.0,bleA5,-74.0,898.286,-81.191,-391.925,-1120,-3570,0,-249.0,571.5,-106.5,-59.0,-52.0,-65.0,-74.0,-73.0,0.0
2021-01-21 12:25:13.600,bleT2,0.0,0.0,0.0,0.0,1,bleA5,-58,,,,,,,,,896.883,-83.265,-395.829,-1120,-910,1330,-256.5,579.0,-111.0,,,,-58.0,,0.0
2021-01-21 12:25:13.600,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-61,bleA2,-58.0,bleA4,-67.0,bleA6,-64.0,,,887.184,-98.942,-412.848,-560,-560,1190,-244.5,564.0,-102.0,-58.0,-61.0,-67.0,,-64.0,0.0
2021-01-21 12:25:13.700,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-61,bleA5,-77.0,bleA6,-73.0,bleA3,-54.0,bleA2,-61.0,883.768,-93.025,-392.474,350,-3150,-140,-267.0,573.0,-105.0,-61.0,-54.0,-61.0,-77.0,-73.0,0.0
2021-01-21 12:25:13.800,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-67,bleA5,-58.0,bleA6,-63.0,bleA3,-59.0,bleA2,-59.0,884.927,-96.807,-398.269,770,-1540,-1400,-240.0,570.0,-100.5,-59.0,-59.0,-67.0,-58.0,-63.0,0.0
2021-01-21 12:25:13.900,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-54,bleA6,-71.0,bleA4,-60.0,bleA5,-74.0,bleA2,-62.0,879.864,-89.304,-401.807,420,-7280,-2240,-255.0,577.5,-91.5,-62.0,-54.0,-60.0,-74.0,-71.0,0.0
2021-01-21 12:25:14.000,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-56,bleA5,-60.0,bleA4,-66.0,bleA6,-65.0,bleA3,-61.0,874.191,-82.167,-413.946,-140,-6580,-5250,-258.0,580.5,-85.5,-56.0,-61.0,-66.0,-60.0,-65.0,0.0
2021-01-21 12:25:14.100,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-51,bleA2,-60.0,bleA4,-63.0,bleA5,-66.0,,,866.505,-75.823,-413.885,210,-14840,-10990,-258.0,564.0,-96.0,-60.0,-51.0,-63.0,-66.0,,0.0
2021-01-21 12:25:14.200,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-64,bleA5,-65.0,bleA6,-68.0,bleA3,-53.0,,,840.092,-45.262,-442.494,1470,-15260,-13160,-243.0,574.5,-79.5,,-53.0,-64.0,-65.0,-68.0,0.0
2021-01-21 12:25:14.300,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-62,bleA6,-67.0,bleA3,-49.0,bleA2,-59.0,bleA5,-63.0,844.728,-78.812,-456.646,4130,-14840,-12250,-225.0,570.0,-58.5,-59.0,-49.0,-62.0,-63.0,-67.0,0.0
2021-01-21 12:25:14.400,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-70,bleA3,-51.0,bleA2,-55.0,bleA4,-62.0,bleA6,-68.0,972.889,-160.674,-599.813,490,-42420,-7280,-225.0,571.5,-48.0,-55.0,-51.0,-62.0,-70.0,-68.0,0.0
2021-01-21 12:25:14.500,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-60,bleA5,-65.0,bleA6,-70.0,bleA3,-49.0,bleA2,-56.0,844.972,-66.734,-491.355,-420,5320,-10290,-214.5,556.5,-54.0,-56.0,-49.0,-60.0,-65.0,-70.0,0.0
2021-01-21 12:25:14.600,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-65,bleA3,-55.0,bleA2,-59.0,bleA4,-65.0,bleA6,-64.0,825.513,-155.55,-484.889,7350,-980,4130,-211.5,564.0,-54.0,-59.0,-55.0,-65.0,-65.0,-64.0,0.0
2021-01-21 12:25:14.700,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-49,bleA4,-62.0,bleA5,-61.0,bleA6,-73.0,bleA2,-60.0,848.571,-124.501,-465.003,-1260,6720,-210,-216.0,564.0,-55.5,-60.0,-49.0,-62.0,-61.0,-73.0,0.0
2021-01-21 12:25:14.800,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-67,bleA3,-55.0,bleA2,-57.0,bleA4,-65.0,bleA6,-64.0,909.571,-144.265,-422.242,2380,9310,3430,-210.0,555.0,-58.5,-57.0,-55.0,-65.0,-67.0,-64.0,0.0
2021-01-21 12:25:14.900,bleT2,0.0,0.0,0.0,0.0,3,bleA4,-66,bleA6,-70.0,bleA3,-50.0,,,,,992.897,-143.716,-396.744,-1540,26670,11060,-219.0,564.0,-81.0,,-50.0,-66.0,,-70.0,0.0
2021-01-21 12:25:15.000,bleT2,0.0,0.0,0.0,0.0,3,bleA2,-52,bleA4,-71.0,bleA6,-69.0,,,,,898.835,-82.899,-509.96,-11200,10360,8540,-234.0,565.5,-73.5,-52.0,,-71.0,,-69.0,0.0
2021-01-21 12:25:15.100,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-65,bleA5,-65.0,bleA6,-72.0,bleA3,-53.0,bleA2,-56.0,838.018,18.239,-333.06,-12810,29750,24570,-253.5,558.0,-93.0,-56.0,-53.0,-65.0,-65.0,-72.0,0.0
2021-01-21 12:25:15.200,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-75,bleA5,-65.0,bleA6,-73.0,bleA3,-56.0,bleA2,-52.0,838.14,33.489,-488.488,-7840,2660,7560,-268.5,574.5,-87.0,-52.0,-56.0,-75.0,-65.0,-73.0,0.0
2021-01-21 12:25:15.300,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-66,bleA5,-60.0,bleA6,-76.0,bleA3,-56.0,bleA2,-53.0,812.032,-80.398,-301.096,-21700,16310,-18830,-259.5,559.5,-93.0,-53.0,-56.0,-66.0,-60.0,-76.0,0.0
2021-01-21 12:25:15.500,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-59,bleA2,-49.0,bleA5,-74.0,bleA4,-72.0,,,878.644,-9.455,-358.619,-6230,-10990,350,-252.0,564.0,-97.5,-49.0,-59.0,-72.0,-74.0,,0.0
2021-01-21 12:25:15.600,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-55,bleA4,-66.0,bleA6,-69.0,bleA5,-63.0,bleA2,-56.0,867.054,-117.852,-349.286,4130,-4550,-6580,-253.5,571.5,-79.5,-56.0,-55.0,-66.0,-63.0,-69.0,0.0
2021-01-21 12:25:15.700,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-67,bleA4,-68.0,bleA6,-66.0,bleA3,-60.0,,,965.63,-53.802,-497.638,12390,-10850,-9240,-246.0,573.0,-78.0,,-60.0,-68.0,-67.0,-66.0,0.0
2021-01-21 12:25:15.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-65,bleA2,-55.0,bleA4,-65.0,bleA5,-75.0,bleA6,-64.0,1054.812,-90.585,-438.285,22960,-19670,4410,-244.5,567.0,-70.5,-55.0,-65.0,-65.0,-75.0,-64.0,0.0
2021-01-21 12:25:15.900,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-63,bleA5,-74.0,bleA6,-65.0,bleA3,-59.0,bleA2,-54.0,927.566,-7.991,-545.828,33810,6020,-14350,-234.0,556.5,-58.5,-54.0,-59.0,-63.0,-74.0,-65.0,0.0
2021-01-21 12:25:16.000,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-67,bleA5,-63.0,bleA6,-67.0,bleA3,-62.0,bleA2,-53.0,782.508,26.962,-434.381,32340,25900,-4970,-226.5,552.0,-63.0,-53.0,-62.0,-67.0,-63.0,-67.0,0.0
2021-01-21 12:25:16.100,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-64,bleA6,-65.0,bleA4,-60.0,bleA2,-53.0,,,770.552,-131.821,-481.9,10780,3990,-7490,-235.5,547.5,-66.0,-53.0,-64.0,-60.0,,-65.0,0.0
2021-01-21 12:25:16.200,bleT2,0.0,0.0,0.0,0.0,2,bleA2,-54,bleA5,-64.0,,,,,,,791.109,-63.257,-231.678,-1610,4970,-15330,-223.5,544.5,-67.5,-54.0,,,-64.0,,0.0
2021-01-21 12:25:16.300,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-62,bleA3,-61.0,bleA2,-55.0,bleA4,-62.0,,,885.781,-106.567,-429.989,-25550,-4200,8470,-232.5,547.5,-57.0,-55.0,-61.0,-62.0,-62.0,,0.0
2021-01-21 12:25:16.400,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-55,bleA5,-77.0,bleA6,-64.0,bleA4,-60.0,,,864.126,-137.006,-474.641,-19250,3710,16940,-223.5,549.0,-67.5,,-55.0,-60.0,-77.0,-64.0,0.0
2021-01-21 12:25:16.500,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-77,bleA2,-56.0,bleA4,-63.0,bleA6,-68.0,,,987.712,-245.098,-357.399,-23310,27090,3360,-247.5,555.0,-61.5,-56.0,-77.0,-63.0,,-68.0,0.0
2021-01-21 12:25:16.600,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-64,bleA6,-70.0,bleA3,-60.0,bleA2,-55.0,bleA5,-60.0,983.198,-53.68,-547.231,-24920,-10850,19600,-253.5,549.0,-90.0,-55.0,-60.0,-64.0,-60.0,-70.0,0.0
2021-01-21 12:25:16.700,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-72,bleA5,-62.0,bleA3,-72.0,bleA4,-62.0,bleA2,-49.0,754.143,66.307,-515.145,-19110,38290,19950,-261.0,552.0,-91.5,-49.0,-72.0,-62.0,-62.0,-72.0,0.0
2021-01-21 12:25:16.800,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-63,bleA6,-73.0,bleA3,-64.0,bleA2,-52.0,,,809.104,-8.296,-429.318,-16030,-7560,6580,-273.0,544.5,-102.0,-52.0,-64.0,-63.0,,-73.0,0.0
2021-01-21 12:25:16.900,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-63,bleA2,-49.0,bleA4,-65.0,bleA5,-66.0,,,790.011,-71.065,-312.869,-13230,5250,-4620,-265.5,553.5,-99.0,-49.0,-63.0,-65.0,-66.0,,0.0
2021-01-21 12:25:17.000,bleT2,0.0,0.0,0.0,0.0,3,bleA3,-59,bleA4,-63.0,bleA6,-69.0,,,,,866.932,-72.834,-421.632,1330,-22540,-7770,-274.5,553.5,-81.0,,-59.0,-63.0,,-69.0,0.0
2021-01-21 12:25:17.100,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-61,bleA3,-60.0,bleA2,-51.0,bleA4,-66.0,bleA6,-69.0,859.307,-90.036,-397.964,20230,-5180,-12110,-265.5,553.5,-72.0,-51.0,-60.0,-66.0,-61.0,-69.0,0.0
2021-01-21 12:25:17.200,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-67,bleA2,-56.0,bleA4,-66.0,bleA5,-71.0,bleA6,-65.0,916.342,-82.228,-430.599,37170,3990,-9310,-258.0,546.0,-73.5,-56.0,-67.0,-66.0,-71.0,-65.0,0.0
2021-01-21 12:25:17.300,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-60,bleA6,-70.0,bleA2,-57.0,bleA4,-69.0,bleA5,-72.0,969.595,-147.742,-351.299,45570,-13160,-2310,-247.5,547.5,-57.0,-57.0,-60.0,-69.0,-72.0,-70.0,0.0
2021-01-21 12:25:17.400,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-62,bleA5,-59.0,bleA6,-71.0,bleA3,-51.0,bleA2,-63.0,939.949,-35.99,-554.246,50470,-13300,-22820,-255.0,522.0,-39.0,-63.0,-51.0,-62.0,-59.0,-71.0,0.0
2021-01-21 12:25:17.600,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-53,bleA2,-60.0,bleA6,-68.0,bleA4,-64.0,bleA5,-62.0,813.069,-23.363,-369.05,39270,10080,-10080,-241.5,526.5,-42.0,-60.0,-53.0,-64.0,-62.0,-68.0,0.0
2021-01-21 12:25:17.700,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-56,bleA2,-66.0,bleA5,-65.0,bleA6,-71.0,bleA4,-65.0,799.466,-116.815,-462.197,9870,-7840,-4970,-237.0,528.0,-34.5,-66.0,-56.0,-65.0,-65.0,-71.0,0.0
2021-01-21 12:25:17.800,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-62,bleA3,-66.0,bleA2,-62.0,bleA4,-84.0,bleA6,-66.0,799.1,-96.99,-380.579,-8190,-8960,700,-217.5,541.5,-33.0,-62.0,-66.0,-84.0,-62.0,-66.0,0.0
2021-01-21 12:25:17.900,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-78,bleA3,-57.0,bleA2,-65.0,bleA4,-60.0,bleA5,-64.0,868.823,-110.593,-428.83,-26040,-9030,6300,-231.0,544.5,-30.0,-65.0,-57.0,-60.0,-64.0,-78.0,0.0
2021-01-21 12:25:18.000,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-64,bleA3,-65.0,bleA2,-63.0,bleA4,-64.0,bleA6,-72.0,876.692,-57.95,-666.303,-48020,-6930,10640,-237.0,531.0,-33.0,-63.0,-65.0,-64.0,-64.0,-72.0,0.0
2021-01-21 12:25:18.100,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-61,bleA5,-59.0,bleA6,-67.0,bleA3,-60.0,bleA2,-62.0,831.796,-132.126,-398.818,-25690,13160,20160,-229.5,546.0,-40.5,-62.0,-60.0,-61.0,-59.0,-67.0,0.0
2021-01-21 12:25:18.200,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-57,bleA4,-62.0,bleA5,-59.0,bleA6,-73.0,bleA3,-58.0,924.638,-124.257,-650.931,-8260,4970,22890,-261.0,547.5,-45.0,-57.0,-58.0,-62.0,-59.0,-73.0,0.0
2021-01-21 12:25:18.300,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-67,bleA2,-72.0,bleA3,-57.0,bleA4,-59.0,bleA5,-62.0,781.044,-92.293,-368.806,-2100,27860,5670,-249.0,559.5,-67.5,-72.0,-57.0,-59.0,-62.0,-67.0,0.0
2021-01-21 12:25:18.400,bleT2,0.0,0.0,0.0,0.0,4,bleA2,-54,bleA3,-65.0,bleA4,-62.0,bleA5,-59.0,,,887.428,-104.31,-369.05,1960,-11690,-4410,-252.0,561.0,-73.5,-54.0,-65.0,-62.0,-59.0,,0.0
2021-01-21 12:25:18.500,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-58,bleA4,-60.0,bleA5,-66.0,bleA6,-66.0,bleA2,-68.0,888.282,-68.93,-402.966,-7000,-2870,-11900,-247.5,552.0,-66.0,-68.0,-58.0,-60.0,-66.0,-66.0,0.0
2021-01-21 12:25:18.600,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-54,bleA3,-65.0,bleA2,-55.0,bleA4,-63.0,bleA6,-82.0,906.521,-92.476,-439.444,1820,-6720,-1540,-250.5,553.5,-79.5,-55.0,-65.0,-63.0,-54.0,-82.0,0.0
2021-01-21 12:25:18.700,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-57,bleA2,-69.0,bleA4,-59.0,bleA6,-67.0,bleA5,-70.0,897.92,-90.951,-421.998,4480,840,-4130,-250.5,558.0,-72.0,-69.0,-57.0,-59.0,-70.0,-67.0,0.0
2021-01-21 12:25:18.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-63,bleA2,-58.0,bleA4,-62.0,bleA6,-82.0,bleA5,-54.0,880.84,-91.927,-413.58,5180,-210,-560,-249.0,550.5,-60.0,-58.0,-63.0,-62.0,-54.0,-82.0,0.0
2021-01-21 12:25:18.900,bleT2,0.0,0.0,0.0,0.0,3,bleA4,-61,bleA6,-67.0,bleA3,-59.0,,,,,881.938,-100.101,-414.129,3290,-3290,-3290,-255.0,549.0,-64.5,,-59.0,-61.0,,-67.0,0.0
2021-01-21 12:25:18.900,bleT2,0.0,0.0,0.0,0.0,2,bleA2,-70,bleA5,-70.0,,,,,,,891.393,-109.068,-415.837,2590,-910,-4550,-243.0,558.0,-54.0,-70.0,,,-70.0,,0.0
2021-01-21 12:25:19.000,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-54,bleA3,-64.0,bleA2,-57.0,bleA4,-62.0,bleA6,-83.0,900.299,-112.667,-423.584,3430,-2380,-2660,-247.5,534.0,-45.0,-57.0,-64.0,-62.0,-54.0,-83.0,0.0
2021-01-21 12:25:19.100,bleT2,0.0,0.0,0.0,0.0,4,bleA6,-69,bleA4,-61.0,bleA5,-70.0,bleA2,-71.0,,,892.735,-103.822,-401.746,2870,1610,560,-243.0,546.0,-52.5,-71.0,,-61.0,-70.0,-69.0,0.0
2021-01-21 12:25:19.200,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-53,bleA3,-63.0,bleA2,-57.0,bleA4,-62.0,bleA6,-82.0,885.598,-113.948,-402.539,980,2100,1750,-249.0,549.0,-54.0,-57.0,-63.0,-62.0,-53.0,-82.0,0.0
2021-01-21 12:25:19.300,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-62,bleA5,-68.0,bleA6,-70.0,bleA3,-60.0,bleA2,-73.0,886.086,-118.767,-398.635,-280,840,1190,-253.5,553.5,-55.5,-73.0,-60.0,-62.0,-68.0,-70.0,0.0
2021-01-21 12:25:19.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-62,bleA2,-56.0,bleA4,-62.0,bleA5,-54.0,bleA6,-82.0,888.892,-120.902,-396.073,-1610,-1400,70,-247.5,552.0,-48.0,-56.0,-62.0,-62.0,-54.0,-82.0,0.0
2021-01-21 12:25:19.500,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-63,bleA5,-66.0,bleA6,-69.0,bleA3,-61.0,bleA2,-77.0,883.829,-121.512,-400.16,-1610,-840,280,-237.0,547.5,-55.5,-77.0,-61.0,-63.0,-66.0,-69.0,0.0
2021-01-21 12:25:19.700,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-62,bleA5,-54.0,bleA6,-80.0,bleA3,-61.0,bleA2,-56.0,876.509,-129.442,-394.914,-490,770,840,-238.5,540.0,-61.5,-56.0,-61.0,-62.0,-54.0,-80.0,0.0
2021-01-21 12:25:19.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-61,bleA2,-78.0,bleA4,-60.0,bleA5,-66.0,bleA6,-70.0,873.703,-131.211,-394.853,70,2240,70,-258.0,547.5,-57.0,-78.0,-61.0,-60.0,-66.0,-70.0,0.0
2021-01-21 12:25:19.900,bleT2,0.0,0.0,0.0,0.0,2,bleA4,-62,bleA5,-54.0,,,,,,,873.215,-124.928,-397.171,1050,980,-140,-247.5,562.5,-61.5,,,-62.0,-54.0,,0.0
2021-01-21 12:25:20.000,bleT2,0.0,0.0,0.0,0.0,4,bleA2,-80,bleA4,-60.0,bleA6,-70.0,bleA5,-65.0,,,875.167,-129.381,-388.082,210,700,-1330,-243.0,550.5,-60.0,-80.0,,-60.0,-65.0,-70.0,0.0
2021-01-21 12:25:20.100,bleT2,0.0,0.0,0.0,0.0,2,bleA2,-63,bleA3,-63.0,,,,,,,881.45,-126.88,-394.975,280,-2590,-1750,-264.0,549.0,-60.0,-63.0,-63.0,,,,0.0
2021-01-21 12:25:20.200,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-65,bleA5,-65.0,bleA6,-70.0,bleA3,-61.0,bleA2,-81.0,885.293,-124.44,-396.256,-210,1120,-1610,-244.5,549.0,-60.0,-81.0,-61.0,-65.0,-65.0,-70.0,0.0
2021-01-21 12:25:20.300,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-54,bleA3,-61.0,bleA2,-56.0,bleA4,-63.0,bleA6,-77.0,882.121,-122.488,-389.302,-210,1470,-1470,-243.0,543.0,-60.0,-56.0,-61.0,-63.0,-54.0,-77.0,0.0
2021-01-21 12:25:20.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-62,bleA4,-66.0,bleA6,-71.0,bleA5,-65.0,bleA2,-78.0,882.792,-120.414,-389.668,-840,-1470,-1820,-247.5,553.5,-60.0,-78.0,-62.0,-66.0,-65.0,-71.0,0.0
2021-01-21 12:25:20.500,bleT2,0.0,0.0,0.0,0.0,3,bleA2,-56,bleA4,-63.0,bleA5,-59.0,,,,,886.696,-124.623,-392.901,-1190,-280,-2940,-244.5,556.5,-66.0,-56.0,,-63.0,-59.0,,0.0
2021-01-21 12:25:20.600,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-62,bleA2,-76.0,bleA4,-60.0,bleA5,-66.0,bleA6,-71.0,888.709,-122.244,-394.182,-1470,700,-2310,-240.0,547.5,-67.5,-76.0,-62.0,-60.0,-66.0,-71.0,0.0
2021-01-21 12:25:20.700,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-54,bleA6,-76.0,bleA3,-60.0,bleA2,-56.0,bleA4,-63.0,885.842,-120.109,-389.119,-1890,770,140,-232.5,550.5,-63.0,-56.0,-60.0,-63.0,-54.0,-76.0,0.0
2021-01-21 12:25:20.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-63,bleA2,-74.0,bleA4,-70.0,bleA5,-67.0,bleA6,-65.0,887.184,-117.486,-389.058,-4200,-910,1680,-241.5,543.0,-67.5,-74.0,-63.0,-70.0,-67.0,-65.0,0.0
2021-01-21 12:25:20.900,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-54,bleA6,-79.0,bleA3,-58.0,bleA2,-57.0,bleA4,-63.0,878.827,-123.281,-390.827,-7210,-2870,2660,-241.5,550.5,-58.5,-57.0,-58.0,-63.0,-54.0,-79.0,0.0
2021-01-21 12:25:21.000,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-66,bleA3,-65.0,bleA2,-73.0,bleA5,-66.0,bleA4,-60.0,885.537,-115.412,-382.592,-11270,-1050,910,-246.0,558.0,-67.5,-73.0,-65.0,-60.0,-66.0,-66.0,0.0
