timestamp,tagID,pos_x,pos_y,pos_z,quality,n_dist,anchorID_1,dist_1,anchorID_2,dist_2,anchorID_3,dist_3,anchorID_4,dist_4,anchorID_5,dist_5,accelerometro,ax,ay,az,giroscopio,gx,gy,gz,magnetometro,mx,my,mz
20:18.0,bleT2,-,-,-,0,5,bleA2,-63,bleA3,-57,bleA5,-58,bleA6,-86,bleA4,-80,A,243.268,-973.56,-118.584,G,5950,-3220,-14630,M,-634.5,492,-73.5
20:18.1,bleT2,-,-,-,0,3,bleA3,-51,bleA2,-53,bleA5,-63,A,243.512,-953.979,29.524,G,490,-1960,560,M,-631.5,492,-81,,,,
20:18.2,bleT2,-,-,-,0,5,bleA4,-82,bleA2,-60,bleA3,-55,bleA6,-78,bleA5,-60,A,254.614,-949.526,-85.156,G,-4760,-700,-1960,M,-619.5,490.5,-72
20:18.3,bleT2,-,-,-,0,5,bleA2,-53,bleA4,-68,bleA3,-50,bleA5,-62,bleA6,-70,A,289.384,-1007.781,-121.024,G,-9730,4690,8610,M,-634.5,496.5,-69
20:18.4,bleT2,-,-,-,0,5,bleA5,-62,bleA4,-75,bleA2,-58,bleA3,-52,bleA6,-72,A,223.809,-945.317,-96.807,G,-12600,1120,21140,M,-633,484.5,-66
20:18.5,bleT2,-,-,-,0,2,bleA3,-51,bleA6,-71,A,25.376,-1002.657,-206.973,G,-6510,-560,1750,M,-633,477,-54,,,,,,
20:18.5,bleT2,-,-,-,0,2,bleA2,-54,bleA5,-62,A,169.214,-995.337,-168.299,G,11830,2450,-4340,M,-636,484.5,-66,,,,,,
20:18.6,bleT2,-,-,-,0,5,bleA5,-59,bleA4,-77,bleA3,-54,bleA2,-59,bleA6,-83,A,250.344,-976.732,-16.287,G,6300,9800,-11690,M,-639,490.5,-90
20:18.7,bleT2,-,-,-,0,5,bleA4,-69,bleA2,-53,bleA3,-51,bleA5,-59,bleA6,-66,A,224.053,-955.382,-54.961,G,8400,8610,-14140,M,-628.5,501,-88.5
20:18.8,bleT2,-,-,-,0,5,bleA2,-59,bleA3,-57,bleA5,-60,bleA6,-78,bleA4,-75,A,281.637,-965.813,-11.468,G,700,-1120,-1050,M,-619.5,504,-105
20:18.9,bleT2,-,-,-,0,4,bleA4,-69,bleA5,-69,bleA6,-71,bleA2,-52,A,214.537,-964.105,-50.813,G,560,-7700,700,M,-630,501,-84,,
20:19.1,bleT2,-,-,-,0,4,bleA2,-59,bleA3,-59,bleA5,-60,bleA4,-79,A,260.409,-964.776,-52.399,G,1330,-1190,1540,M,-627,493.5,-93,,
20:19.2,bleT2,-,-,-,0,4,bleA6,-70,bleA5,-65,bleA4,-67,bleA2,-51,A,270.352,-936.899,-22.692,G,980,-13860,4270,M,-619.5,507,-88.5,,
20:19.3,bleT2,-,-,-,0,5,bleA5,-61,bleA2,-59,bleA3,-59,bleA4,-77,bleA6,-87,A,186.904,-983.198,-88.938,G,-70,-70,3500,M,-634.5,493.5,-85.5
20:19.4,bleT2,-,-,-,0,4,bleA4,-71,bleA5,-67,bleA6,-69,bleA2,-52,A,267.302,-966.789,-41.602,G,-560,6930,-9800,M,-639,496.5,-93,,
20:19.5,bleT2,-,-,-,0,4,bleA4,-78,bleA2,-61,bleA3,-59,bleA5,-62,A,261.751,-945.622,-35.075,G,-700,3150,-2870,M,-622.5,493.5,-85.5,,
20:19.6,bleT2,-,-,-,0,5,bleA4,-70,bleA2,-52,bleA3,-51,bleA5,-59,bleA6,-66,A,254.309,-962.641,-50.447,G,420,1610,-1750,M,-633,502.5,-94.5
20:19.7,bleT2,-,-,-,0,5,bleA5,-62,bleA4,-82,bleA2,-62,bleA3,-59,bleA6,-82,A,247.904,-949.648,-43.066,G,-2800,210,7910,M,-619.5,495,-93
20:19.8,bleT2,-,-,-,0,4,bleA4,-71,bleA5,-64,bleA6,-71,bleA2,-52,A,212.341,-978.257,-91.256,G,-9380,-350,11620,M,-634.5,495,-84,,
20:19.9,bleT2,-,-,-,0,5,bleA2,-61,bleA3,-59,bleA5,-64,bleA6,-76,bleA4,-78,A,168.848,-946.842,-117.913,G,-4340,10010,10570,M,-637.5,487.5,-90
20:20.0,bleT2,-,-,-,0,5,bleA6,-70,bleA2,-51,bleA4,-67,bleA3,-51,bleA5,-64,A,346.968,-1019.188,-79.361,G,-6230,27930,-3500,M,-654,484.5,-90
20:20.1,bleT2,-,-,-,0,4,bleA4,-73,bleA2,-60,bleA3,-53,bleA5,-63,A,114.192,-798.734,12.505,G,-6720,-8610,-6860,M,-633,489,-97.5,,
20:20.2,bleT2,-,-,-,0,4,bleA4,-65,bleA5,-61,bleA6,-65,bleA2,-51,A,267.302,-977.83,-335.195,G,-85960,-10080,-2170,M,-624,495,-72,,
20:20.3,bleT2,-,-,-,0,5,bleA2,-61,bleA3,-58,bleA5,-61,bleA6,-71,bleA4,-71,A,239.242,-893.406,6.954,G,2310,-27160,-28350,M,-619.5,496.5,-70.5
20:20.4,bleT2,-,-,-,0,4,bleA4,-68,bleA5,-68,bleA6,-64,bleA2,-68,A,457.439,-978.074,-145.241,G,-25830,-12180,-8470,M,-595.5,502.5,-43.5,,
20:20.5,bleT2,-,-,-,0,5,bleA2,-59,bleA3,-58,bleA5,-61,bleA6,-71,bleA4,-71,A,454.389,-989.542,-209.169,G,20650,-21420,-3360,M,-597,507,-39
20:20.6,bleT2,-,-,-,0,4,bleA4,-67,bleA5,-61,bleA6,-71,bleA2,-65,A,297.131,-1056.093,-143.716,G,66570,-35210,3850,M,-610.5,489,-48,,
20:20.7,bleT2,-,-,-,0,5,bleA5,-61,bleA6,-66,bleA4,-78,bleA2,-56,bleA3,-65,A,409.615,-994.727,-183.427,G,-3780,-20020,-3780,M,-612,493.5,-42
20:20.8,bleT2,-,-,-,0,5,bleA6,-71,bleA4,-76,bleA2,-54,bleA5,-68,bleA3,-57,A,133.407,-911.096,-276.33,G,35210,-24500,10570,M,-616.5,481.5,-34.5
20:20.9,bleT2,-,-,-,0,5,bleA5,-61,bleA6,-67,bleA2,-60,bleA3,-63,bleA4,-74,A,185.379,-956.48,-28.426,G,37520,-16870,-2310,M,-624,484.5,-55.5
20:21.0,bleT2,-,-,-,0,1,bleA5,-53,A,188.978,-952.698,-93.208,G,9940,-10150,-15610,M,-621,480,-60,,,,,,,,
20:21.2,bleT2,-,-,-,0,2,bleA4,-72,bleA6,-81,A,302.316,-955.565,-35.868,G,2730,12600,-12530,M,-621,490.5,-48,,,,,,
20:21.2,bleT2,-,-,-,0,2,bleA2,-53,bleA3,-58,A,282.552,-926.651,-57.279,G,-11830,350,-1750,M,-633,490.5,-52.5,,,,,,
20:21.3,bleT2,-,-,-,0,4,bleA5,-61,bleA6,-74,bleA4,-71,bleA2,-57,A,350.018,-934.52,5.246,G,-420,7210,24640,M,-624,484.5,-46.5,,
20:21.4,bleT2,-,-,-,0,5,bleA2,-52,bleA3,-60,bleA5,-57,bleA6,-78,bleA4,-68,A,236.009,-1068.598,-71.248,G,-24990,46900,16380,M,-627,474,-55.5
20:21.5,bleT2,-,-,-,0,4,bleA4,-71,bleA5,-60,bleA6,-68,bleA2,-60,A,76.006,-1086.593,-104.859,G,46410,29960,-22190,M,-628.5,487.5,-79.5,,
20:21.6,bleT2,-,-,-,0,5,bleA4,-70,bleA2,-50,bleA3,-56,bleA5,-66,bleA6,-72,A,276.391,-861.076,217.16,G,29890,50330,-53060,M,-631.5,502.5,-111
20:21.7,bleT2,-,-,-,0,4,bleA5,-55,bleA6,-70,bleA2,-59,bleA4,-66,A,338.062,-860.649,14.518,G,-90160,64120,-5530,M,-612,517.5,-118.5,,
20:21.8,bleT2,-,-,-,0,5,bleA5,-65,bleA4,-76,bleA2,-56,bleA3,-61,bleA6,-69,A,276.391,-972.34,-104.798,G,-28840,41300,14350,M,-609,511.5,-129
20:21.9,bleT2,-,-,-,0,4,bleA4,-71,bleA5,-57,bleA6,-68,bleA2,-53,A,335.195,-946.293,-55.144,G,-11690,43540,14840,M,-609,516,-142.5,,
20:22.0,bleT2,-,-,-,0,5,bleA4,-75,bleA2,-54,bleA5,-57,bleA3,-59,bleA6,-66,A,254.797,-939.888,-8.235,G,700,21350,-70,M,-622.5,508.5,-153
20:22.1,bleT2,-,-,-,0,4,bleA5,-57,bleA6,-73,bleA4,-70,bleA2,-60,A,242.536,-881.45,-5.063,G,26950,-10500,-1260,M,-618,507,-162,,
20:22.2,bleT2,-,-,-,0,5,bleA2,-52,bleA3,-57,bleA5,-58,bleA6,-64,bleA4,-72,A,311.771,-854.854,54.168,G,-12250,-12950,700,M,-619.5,526.5,-162
20:22.3,bleT2,-,-,-,0,5,bleA3,-59,bleA6,-70,bleA4,-71,bleA2,-59,bleA5,-60,A,345.504,-951.844,-69.601,G,-22680,-18200,5460,M,-619.5,507,-129
20:22.4,bleT2,-,-,-,0,5,bleA2,-54,bleA3,-62,bleA6,-67,bleA5,-61,bleA4,-66,A,268.644,-892.857,-4.941,G,3850,-27790,3150,M,-613.5,499.5,-120
20:22.5,bleT2,-,-,-,0,5,bleA3,-58,bleA6,-67,bleA4,-72,bleA2,-61,bleA5,-60,A,421.083,-1025.898,64.477,G,17640,-32550,-9240,M,-619.5,508.5,-108
20:22.6,bleT2,-,-,-,0,5,bleA5,-59,bleA4,-68,bleA2,-53,bleA3,-56,bleA6,-69,A,348.981,-1095.743,71.187,G,34160,-53620,4200,M,-627,501,-91.5
20:22.7,bleT2,-,-,-,0,5,bleA6,-71,bleA4,-66,bleA2,-65,bleA3,-56,bleA5,-52,A,214.293,-908.351,-180.438,G,30520,-45640,34720,M,-627,496.5,-82.5
20:22.8,bleT2,-,-,-,0,4,bleA4,-72,bleA2,-52,bleA3,-56,bleA5,-55,A,324.093,-906.277,-135.725,G,2940,-29050,-13370,M,-622.5,483,-78,,
20:22.9,bleT2,-,-,-,0,4,bleA4,-63,bleA5,-58,bleA6,-66,bleA2,-63,A,67.771,-942.755,13.786,G,-12320,-8050,31990,M,-630,475.5,-70.5,,
20:23.0,bleT2,-,-,-,0,5,bleA5,-55,bleA4,-70,bleA2,-54,bleA3,-65,bleA6,-70,A,175.314,-933.239,-145.546,G,14070,-9310,-1190,M,-634.5,478.5,-57
20:23.1,bleT2,-,-,-,0,3,bleA5,-56,bleA6,-66,bleA2,-71,A,299.693,-970.022,-115.168,G,2170,1680,4690,M,-628.5,481.5,-69,,,,
20:23.3,bleT2,-,-,-,0,5,bleA5,-53,bleA4,-63,bleA2,-57,bleA3,-61,bleA6,-67,A,250.771,-983.32,-202.032,G,17780,-10360,-1540,M,-633,472.5,-67.5
20:23.4,bleT2,-,-,-,0,4,bleA4,-58,bleA5,-55,bleA6,-65,bleA2,-62,A,170.739,-923.479,-94.55,G,-15960,14280,3500,M,-642,475.5,-85.5,,
20:23.5,bleT2,-,-,-,0,3,bleA4,-60,bleA3,-56,bleA6,-67,A,316.895,-1056.703,-67.954,G,-27930,36680,560,M,-633,483,-88.5,,,,
20:23.6,bleT2,-,-,-,0,4,bleA5,-54,bleA6,-72,bleA4,-59,bleA2,-60,A,97.112,-990.396,-145.119,G,-8540,37240,14700,M,-645,480,-79.5,,
20:23.7,bleT2,-,-,-,0,4,bleA4,-60,bleA2,-53,bleA5,-56,bleA6,-71,A,181.231,-943.853,61.915,G,18690,20860,13090,M,-648,481.5,-109.5,,
20:23.8,bleT2,-,-,-,0,5,bleA3,-56,bleA6,-71,bleA4,-60,bleA2,-56,bleA5,-55,A,199.165,-1053.409,-305.488,G,-22470,7210,13230,M,-651,468,-109.5
20:23.9,bleT2,-,-,-,0,3,bleA6,-70,bleA4,-61,bleA3,-60,A,146.034,-958.493,-109.739,G,-9030,-9800,23660,M,-664.5,460.5,-100.5,,,,
20:23.9,bleT2,-,-,-,0,1,bleA2,-55,A,282.674,-929.64,30.378,G,-26460,6090,-14140,M,-649.5,469.5,-112.5,,,,,,,,
20:24.0,bleT2,-,-,-,0,5,bleA4,-63,bleA2,-57,bleA3,-56,bleA5,-66,bleA6,-70,A,41.358,-995.459,-239.181,G,-21910,42770,-30520,M,-666,463.5,-87
20:24.1,bleT2,-,-,-,0,5,bleA4,-61,bleA2,-56,bleA3,-63,bleA5,-59,bleA6,-69,A,318.542,-886.269,158.356,G,-3150,36120,-14630,M,-627,487.5,-102
20:24.2,bleT2,-,-,-,0,4,bleA3,-59,bleA6,-82,bleA4,-68,bleA5,-70,A,268.339,-950.441,-250.771,G,-66710,83090,-5460,M,-634.5,502.5,-97.5,,
20:24.3,bleT2,-,-,-,0,5,bleA2,-62,bleA3,-71,bleA5,-61,bleA6,-68,bleA4,-76,A,224.724,-934.703,-200.69,G,-32130,25830,3360,M,-610.5,498,-96
20:24.4,bleT2,-,-,-,0,4,bleA3,-71,bleA6,-74,bleA4,-79,bleA2,-65,A,241.194,-978.928,-208.193,G,-11410,-49420,37590,M,-628.5,504,-96,,
20:24.5,bleT2,-,-,-,0,5,bleA4,-78,bleA2,-62,bleA3,-71,bleA5,-65,bleA6,-72,A,384.239,-1020.164,-696.071,G,39410,4830,-130830,M,-613.5,496.5,-54
20:24.6,bleT2,-,-,-,0,4,bleA4,-71,bleA5,-57,bleA6,-68,bleA2,-60,A,396.988,-999.546,-262.727,G,36680,11340,21770,M,-592.5,519,-73.5,,
20:24.7,bleT2,-,-,-,0,5,bleA2,-54,bleA3,-58,bleA5,-57,bleA6,-79,bleA4,-69,A,233.63,-1051.701,-277.062,G,26110,-55440,33460,M,-637.5,496.5,-97.5
20:24.8,bleT2,-,-,-,0,3,bleA5,-53,bleA6,-69,bleA2,-56,A,130.235,-827.831,127.002,G,-28560,-93240,46550,M,-657,489,-102,,,,
20:24.9,bleT2,-,-,-,0,5,bleA5,-55,bleA4,-66,bleA2,-55,bleA3,-57,bleA6,-77,A,65.148,-972.889,35.136,G,-10010,-46830,-23590,M,-646.5,468,-69
20:25.0,bleT2,-,-,-,0,4,bleA4,-70,bleA5,-52,bleA6,-70,bleA2,-58,A,2.745,-973.011,279.99,G,49700,74480,3710,M,-648,486,-144,,
20:25.1,bleT2,-,-,-,0,5,bleA5,-54,bleA6,-79,bleA4,-66,bleA2,-53,bleA3,-57,A,172.813,-999.607,-111.935,G,-20440,-6510,19670,M,-655.5,480,-133.5
20:25.2,bleT2,-,-,-,0,5,bleA6,-68,bleA4,-66,bleA2,-61,bleA3,-55,bleA5,-64,A,248.697,-1000.949,-75.152,G,27230,-11550,-13790,M,-661.5,492,-136.5
20:25.4,bleT2,-,-,-,0,5,bleA4,-64,bleA2,-52,bleA3,-56,bleA5,-54,bleA6,-79,A,324.764,-961.299,96.38,G,-910,10290,6580,M,-652.5,489,-139.5
20:25.5,bleT2,-,-,-,0,3,bleA6,-68,bleA4,-66,bleA3,-55,A,171.41,-973.926,129.076,G,8120,-7700,350,M,-654,477,-138,,,,
20:25.6,bleT2,-,-,-,0,5,bleA5,-54,bleA4,-63,bleA2,-53,bleA3,-57,bleA6,-77,A,182.756,-964.288,68.93,G,6300,-7000,1050,M,-660,492,-147
20:25.7,bleT2,-,-,-,0,5,bleA6,-69,bleA4,-63,bleA2,-61,bleA3,-55,bleA5,-71,A,216.428,-948.184,107.36,G,-490,1260,-4550,M,-649.5,492,-142.5
20:25.8,bleT2,-,-,-,0,4,bleA5,-55,bleA6,-76,bleA4,-63,bleA2,-54,A,202.886,-967.216,82.777,G,3080,2870,4900,M,-658.5,471,-148.5,,
20:25.9,bleT2,-,-,-,0,4,bleA4,-63,bleA5,-53,bleA6,-69,bleA2,-60,A,206.241,-1002.23,85.827,G,8050,16310,-1890,M,-657,481.5,-147,,
20:26.0,bleT2,-,-,-,0,5,bleA4,-64,bleA2,-53,bleA3,-57,bleA6,-77,bleA5,-55,A,117.791,-963.617,110.593,G,-3360,-2450,-910,M,-660,481.5,-156
20:26.1,bleT2,-,-,-,0,2,bleA3,-55,bleA4,-62,A,194.712,-968.497,102.968,G,-3850,910,-350,M,-655.5,487.5,-162,,,,,,
20:26.2,bleT2,-,-,-,0,5,bleA5,-55,bleA4,-65,bleA2,-54,bleA3,-58,bleA6,-75,A,228.567,-961.238,105.957,G,3570,5600,-7000,M,-648,475.5,-160.5
20:26.3,bleT2,-,-,-,0,4,bleA4,-62,bleA6,-70,bleA5,-53,bleA2,-59,A,217.648,-979.66,28.182,G,-1190,-280,-700,M,-655.5,477,-156,,
20:26.4,bleT2,-,-,-,0,5,bleA2,-54,bleA5,-54,bleA6,-74,bleA3,-59,bleA4,-65,A,175.741,-970.632,79.483,G,770,-1820,770,M,-649.5,483,-166.5
20:26.5,bleT2,-,-,-,0,4,bleA4,-62,bleA5,-54,bleA6,-71,bleA2,-58,A,228.323,-979.416,92.842,G,6580,-70,-4550,M,-651,478.5,-160.5,,
20:26.6,bleT2,-,-,-,0,5,bleA5,-53,bleA4,-67,bleA2,-54,bleA3,-59,bleA6,-74,A,236.375,-975.634,112.423,G,-2100,-5110,-2240,M,-657,493.5,-159
20:26.7,bleT2,-,-,-,0,5,bleA6,-71,bleA3,-55,bleA4,-61,bleA2,-58,bleA5,-69,A,201.91,-963.861,112.057,G,-140,-4690,2240,M,-655.5,486,-151.5
20:26.8,bleT2,-,-,-,0,5,bleA2,-54,bleA3,-57,bleA5,-53,bleA6,-75,bleA4,-69,A,226.249,-963.617,102.846,G,-2380,0,-3570,M,-648,480,-154.5
20:26.9,bleT2,-,-,-,0,5,bleA6,-72,bleA4,-61,bleA2,-57,bleA3,-56,bleA5,-56,A,204.655,-956.602,76.555,G,-7140,4760,-4060,M,-640.5,493.5,-148.5
20:27.0,bleT2,-,-,-,0,5,bleA2,-55,bleA3,-57,bleA5,-52,bleA6,-77,bleA4,-74,A,169.702,-985.821,40.809,G,-4340,-770,560,M,-634.5,489,-135
20:27.1,bleT2,-,-,-,0,4,bleA4,-61,bleA2,-56,bleA3,-58,bleA6,-72,A,261.934,-976.854,69.906,G,-8330,1470,-3220,M,-654,495,-154.5,,
20:27.2,bleT2,-,-,-,0,5,bleA4,-58,bleA2,-56,bleA3,-55,bleA5,-53,bleA6,-77,A,215.513,-967.216,91.317,G,-1470,700,-4760,M,-645,489,-145.5
20:27.3,bleT2,-,-,-,0,5,bleA6,-68,bleA4,-62,bleA2,-57,bleA3,-58,bleA5,-59,A,188.551,-969.229,85.522,G,-3850,3080,-1890,M,-645,498,-144
20:27.5,bleT2,-,-,-,0,5,bleA5,-54,bleA4,-71,bleA2,-55,bleA3,-54,bleA6,-80,A,223.504,-982.527,10.98,G,-5460,-1610,-3150,M,-636,492,-138
20:27.6,bleT2,-,-,-,0,5,bleA6,-66,bleA4,-67,bleA2,-58,bleA3,-55,bleA5,-61,A,243.451,-969.595,53.192,G,-5810,560,-1400,M,-642,495,-148.5
20:27.7,bleT2,-,-,-,0,5,bleA5,-59,bleA6,-83,bleA4,-68,bleA2,-53,bleA3,-54,A,283.528,-953.979,66.551,G,-1330,2520,-1820,M,-640.5,496.5,-138
20:27.8,bleT2,-,-,-,0,4,bleA4,-66,bleA5,-63,bleA6,-69,bleA2,-58,A,304.573,-921.71,130.418,G,-1260,4130,5950,M,-648,489,-139.5,,
20:27.9,bleT2,-,-,-,0,5,bleA5,-69,bleA4,-68,bleA2,-53,bleA3,-52,bleA6,-79,A,218.99,-946.171,32.452,G,-2660,-4130,1190,M,-643.5,486,-129
20:28.0,bleT2,-,-,-,0,4,bleA5,-61,bleA6,-76,bleA4,-64,bleA2,-54,A,300.669,-970.022,69.052,G,-1960,-7910,2380,M,-651,490.5,-136.5,,
20:28.1,bleT2,-,-,-,0,4,bleA2,-52,bleA5,-66,bleA3,-58,bleA4,-66,A,283.284,-941.535,127.429,G,11760,-8610,-7560,M,-651,478.5,-142.5,,
20:28.2,bleT2,-,-,-,0,4,bleA4,-66,bleA5,-58,bleA6,-65,bleA2,-55,A,268.827,-948.062,94.184,G,5600,-10430,8260,M,-655.5,490.5,-138,,
20:28.3,bleT2,-,-,-,0,3,bleA4,-70,bleA6,-72,bleA3,-57,A,240.218,-961.238,128.954,G,14770,-10430,-6510,M,-660,478.5,-136.5,,,,
20:28.4,bleT2,-,-,-,0,2,bleA4,-70,bleA6,-63,A,257.237,-1102.27,157.624,G,8890,-1260,2450,M,-655.5,475.5,-139.5,,,,,,
20:28.5,bleT2,-,-,-,0,5,bleA5,-66,bleA4,-70,bleA2,-56,bleA3,-59,bleA6,-69,A,228.933,-1129.903,80.337,G,-32760,-10220,-3290,M,-640.5,481.5,-135
20:28.6,bleT2,-,-,-,0,5,bleA6,-70,bleA4,-66,bleA2,-55,bleA3,-57,bleA5,-64,A,89.731,-872.178,208.925,G,4130,-2170,13090,M,-660,468,-133.5
20:28.7,bleT2,-,-,-,0,5,bleA4,-78,bleA2,-55,bleA3,-67,bleA5,-63,bleA6,-74,A,98.454,-964.471,120.475,G,10010,-1190,-5810,M,-658.5,481.5,-126
20:28.8,bleT2,-,-,-,0,5,bleA6,-62,bleA4,-71,bleA3,-55,bleA2,-55,bleA5,-59,A,139.446,-1051.579,-40.565,G,-4620,-910,-700,M,-651,478.5,-129
20:28.9,bleT2,-,-,-,0,5,bleA5,-74,bleA4,-72,bleA2,-61,bleA3,-53,bleA6,-73,A,217.709,-895.053,126.697,G,16380,-11270,-10920,M,-666,483,-141
20:29.0,bleT2,-,-,-,0,3,bleA5,-58,bleA6,-74,bleA2,-60,A,148.84,-967.948,59.963,G,-6300,9730,3220,M,-666,486,-127.5,,,,
20:29.1,bleT2,-,-,-,0,5,bleA5,-78,bleA4,-69,bleA2,-56,bleA3,-55,bleA6,-67,A,183.488,-920.795,72.346,G,-9170,5950,-9590,M,-657,487.5,-138
20:29.2,bleT2,-,-,-,0,3,bleA3,-61,bleA6,-76,bleA4,-77,A,265.411,-946.415,163.602,G,-13160,10360,-1540,M,-661.5,492,-127.5,,,,
20:29.2,bleT2,-,-,-,0,2,bleA2,-58,bleA5,-63,A,230.885,-1009.184,121.329,G,-10150,3220,7490,M,-664.5,496.5,-141,,,,,,
20:29.3,bleT2,-,-,-,0,5,bleA4,-67,bleA2,-54,bleA3,-71,bleA5,-61,bleA6,-68,A,271.938,-1134.356,137.86,G,-34650,19950,-10500,M,-657,492,-127.5
20:29.4,bleT2,-,-,-,0,4,bleA6,-67,bleA5,-64,bleA2,-56,bleA4,-77,A,183.183,-1000.278,140.056,G,3570,6160,-1190,M,-655.5,493.5,-150,,
20:29.6,bleT2,-,-,-,0,5,bleA4,-69,bleA3,-60,bleA2,-52,bleA5,-59,bleA6,-83,A,295.423,-1023.397,-293.715,G,-1890,12180,-6230,M,-663,493.5,-144
20:29.7,bleT2,-,-,-,0,5,bleA4,-73,bleA3,-60,bleA2,-53,bleA5,-70,bleA6,-71,A,227.591,-887.672,20.252,G,5530,17290,-10220,M,-657,498,-159
20:29.8,bleT2,-,-,-,0,5,bleA2,-53,bleA3,-60,bleA5,-60,bleA6,-65,bleA4,-62,A,160.735,-904.813,12.444,G,-10850,-2240,7980,M,-658.5,489,-166.5
20:29.9,bleT2,-,-,-,0,5,bleA4,-76,bleA2,-55,bleA3,-65,bleA5,-63,bleA6,-70,A,342.515,-933.849,70.455,G,-5950,-4270,8190,M,-664.5,493.5,-172.5
20:30.0,bleT2,-,-,-,0,5,bleA4,-65,bleA2,-54,bleA3,-64,bleA6,-62,bleA5,-59,A,252.418,-906.216,98.515,G,-9590,350,11270,M,-667.5,495,-160.5
20:30.1,bleT2,-,-,-,0,4,bleA4,-64,bleA5,-58,bleA6,-75,bleA2,-53,A,174.155,-960.262,61.793,G,-1050,-5670,6860,M,-678,480,-169.5,,
20:30.2,bleT2,-,-,-,0,5,bleA5,-58,bleA4,-58,bleA2,-55,bleA3,-66,bleA6,-61,A,255.712,-966.972,203.801,G,12180,-11270,-1400,M,-675,481.5,-157.5
20:30.3,bleT2,-,-,-,0,5,bleA4,-64,bleA2,-56,bleA3,-64,bleA5,-70,bleA6,-63,A,207.705,-1022.543,63.928,G,6860,-13090,6230,M,-669,477,-163.5
20:30.4,bleT2,-,-,-,0,5,bleA5,-58,bleA2,-54,bleA4,-63,bleA3,-68,bleA6,-63,A,272.243,-965.081,323.056,G,42910,-9940,-1750,M,-675,487.5,-169.5
20:30.5,bleT2,-,-,-,0,4,bleA5,-61,bleA6,-65,bleA4,-66,bleA2,-57,A,87.169,-1156.682,150.975,G,-18410,-8120,-420,M,-673.5,478.5,-154.5,,
20:30.6,bleT2,-,-,-,0,5,bleA4,-71,bleA3,-63,bleA2,-62,bleA5,-57,bleA6,-80,A,181.353,-893.467,199.531,G,25200,-13440,6090,M,-673.5,495,-163.5
20:30.7,bleT2,-,-,-,0,4,bleA4,-61,bleA5,-62,bleA6,-66,bleA2,-62,A,169.092,-967.948,65.575,G,4270,15400,-1890,M,-670.5,493.5,-153,,
20:30.8,bleT2,-,-,-,0,5,bleA4,-67,bleA2,-61,bleA3,-65,bleA5,-54,bleA6,-72,A,224.785,-963.068,-76.738,G,2310,1540,-22190,M,-652.5,507,-156
20:30.9,bleT2,-,-,-,0,5,bleA6,-76,bleA2,-57,bleA4,-76,bleA3,-64,bleA5,-68,A,304.573,-957.09,-43.92,G,-26040,4900,-18340,M,-658.5,507,-150
20:31.0,bleT2,-,-,-,0,5,bleA5,-55,bleA4,-62,bleA2,-63,bleA3,-70,bleA6,-66,A,280.783,-957.639,31.171,G,-13440,6860,-2800,M,-657,510,-153
20:31.1,bleT2,-,-,-,0,4,bleA4,-76,bleA5,-55,bleA6,-66,bleA2,-58,A,317.749,-962.153,80.337,G,630,7420,-15540,M,-652.5,504,-151.5,,
20:31.2,bleT2,-,-,-,0,5,bleA4,-66,bleA2,-59,bleA3,-80,bleA5,-53,bleA6,-68,A,210.633,-929.884,203.801,G,-6370,5250,4900,M,-645,513,-162
20:31.3,bleT2,-,-,-,0,5,bleA6,-71,bleA4,-60,bleA2,-56,bleA3,-65,bleA5,-69,A,230.946,-944.402,226.249,G,3710,11410,-14140,M,-648,525,-156
20:31.4,bleT2,-,-,-,0,5,bleA2,-59,bleA3,-81,bleA5,-62,bleA6,-61,bleA4,-71,A,326.716,-1114.104,-38.796,G,-15610,8190,35560,M,-640.5,528,-163.5
20:31.5,bleT2,-,-,-,0,5,bleA4,-66,bleA2,-58,bleA3,-61,bleA5,-61,bleA6,-75,A,437.919,-1051.579,-106.384,G,560,-1610,-22890,M,-640.5,525,-171
20:31.7,bleT2,-,-,-,0,5,bleA4,-62,bleA2,-58,bleA3,-64,bleA5,-51,bleA6,-68,A,344.772,-851.072,-9.394,G,18200,4760,-20650,M,-649.5,525,-175.5
20:31.8,bleT2,-,-,-,0,5,bleA6,-64,bleA2,-57,bleA4,-62,bleA3,-71,bleA5,-63,A,203.374,-937.204,9.333,G,-10780,25480,9800,M,-643.5,526.5,-187.5
20:31.9,bleT2,-,-,-,0,3,bleA4,-63,bleA3,-65,bleA6,-68,A,312.808,-997.716,90.463,G,-13790,560,4200,M,-646.5,526.5,-196.5,,,,
20:31.9,bleT2,-,-,-,0,2,bleA2,-56,bleA5,-61,A,231.861,-911.95,33.977,G,13230,2590,-7980,M,-649.5,528,-193.5,,,,,,
20:32.0,bleT2,-,-,-,0,5,bleA6,-64,bleA4,-73,bleA2,-57,bleA3,-69,bleA5,-76,A,316.712,-916.464,157.197,G,6230,-11340,-2940,M,-643.5,517.5,-181.5
20:32.2,bleT2,-,-,-,0,3,bleA6,-79,bleA2,-56,bleA5,-69,A,241.438,-949.282,25.193,G,8540,-14630,980,M,-652.5,516,-150,,,,
20:32.3,bleT2,-,-,-,0,5,bleA2,-54,bleA3,-75,bleA5,-66,bleA6,-65,bleA4,-78,A,270.901,-1109.651,-236.558,G,-51870,-43120,-910,M,-651,498,-129
